customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,gender,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn
7912-SYRQT,7,Yes,Month-to-month,Yes,Bank transfer (automatic),75.1,552.95,Female,0,No,No,Yes,Fiber optic,No,No,No,No,No,No,Yes
3557-HTYWR,47,Yes,Two year,No,Mailed check,74.05,3496.3,Female,0,No,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,No
4816-JBHOV,2,Yes,Month-to-month,Yes,Electronic check,44.7,93.7,Male,1,No,No,No,DSL,No,No,No,No,No,No,Yes
8920-NAVAY,62,Yes,One year,Yes,Bank transfer (automatic),110.75,7053.35,Male,1,No,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No
1699-TLDLZ,16,Yes,Two year,No,Mailed check,19.7,301.55,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
5600-PDUJF,6,Yes,Month-to-month,Yes,Credit card (automatic),49.5,312.7,Male,0,No,No,No,DSL,No,No,No,Yes,No,No,No
8292-TYSPY,19,Yes,Month-to-month,Yes,Credit card (automatic),55,1046.5,Male,0,No,No,No,DSL,No,No,Yes,Yes,No,No,Yes
0567-XRHCU,69,No,Two year,Yes,Credit card (automatic),43.95,2960.1,Female,0,Yes,Yes,No phone service,DSL,Yes,No,Yes,No,No,Yes,No
1867-BDVFH,11,Yes,Month-to-month,Yes,Electronic check,74.35,834.2,Male,0,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes
2067-QYTCF,64,Yes,Month-to-month,Yes,Electronic check,111.15,6953.4,Female,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No
2359-QWQUL,39,Yes,One year,Yes,Credit card (automatic),104.7,4134.85,Female,0,Yes,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes
9103-TCIHJ,15,Yes,Month-to-month,Yes,Mailed check,55.7,899.8,Female,0,No,No,Yes,DSL,Yes,No,No,No,No,No,Yes
7407-SUJIZ,25,Yes,Month-to-month,No,Mailed check,20.6,541.5,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9150-KPBJQ,6,Yes,Two year,No,Credit card (automatic),19.65,116.85,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
0052-DCKON,66,Yes,One year,No,Bank transfer (automatic),115.8,7942.15,Male,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No
3654-ARMGP,61,Yes,Two year,No,Credit card (automatic),88.65,5321.25,Female,0,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,No
9699-UBQFS,43,Yes,Month-to-month,Yes,Electronic check,94.5,4156.8,Female,1,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,No
9367-TCUYN,12,Yes,Month-to-month,No,Mailed check,20.1,223.6,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
1261-FWTTE,23,No,Month-to-month,Yes,Bank transfer (automatic),34.65,768.45,Male,1,No,No,No phone service,DSL,No,No,No,No,No,Yes,No
3528-HFRIQ,71,No,Month-to-month,Yes,Bank transfer (automatic),52.3,3765.05,Male,1,Yes,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,No
0708-SJDIS,34,Yes,Month-to-month,No,Mailed check,65,2157.5,Female,0,No,No,Yes,DSL,No,No,No,Yes,Yes,No,No
4140-WJAWW,5,Yes,Month-to-month,No,Credit card (automatic),19.85,108.05,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
2073-QBVBI,41,No,One year,No,Mailed check,35.45,1391.65,Female,0,Yes,No,No phone service,DSL,No,Yes,No,Yes,No,No,No
6928-ONTRW,72,Yes,Two year,No,Credit card (automatic),19.7,1379.8,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
3320-VEOYC,14,Yes,Month-to-month,Yes,Electronic check,95.6,1273.3,Male,1,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,No
5231-FIQPA,41,Yes,Two year,Yes,Mailed check,19.85,810.45,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
6617-WLBQC,23,Yes,One year,No,Credit card (automatic),81.85,1810.85,Female,0,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No
2599-CIPQE,71,Yes,Two year,No,Credit card (automatic),109.3,7782.85,Male,0,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No
6653-CBBOM,1,Yes,Month-to-month,Yes,Electronic check,70.3,70.3,Female,0,No,No,No,Fiber optic,No,No,No,No,No,No,Yes
8774-GSBUN,72,Yes,Two year,No,Mailed check,25.4,1797.1,Male,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
7326-RIGQZ,6,Yes,Month-to-month,Yes,Electronic check,69.8,377.85,Male,0,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,No
1401-FTHFQ,23,Yes,One year,Yes,Credit card (automatic),20,445.3,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
3247-ZVOUO,10,Yes,Month-to-month,No,Electronic check,85.55,851.75,Male,1,Yes,No,Yes,Fiber optic,No,No,No,No,No,Yes,Yes
0254-FNMCI,72,Yes,Two year,Yes,Electronic check,109.9,7624.2,Female,0,No,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No
1848-LBZHY,7,Yes,Month-to-month,Yes,Bank transfer (automatic),50.3,355.1,Female,0,Yes,No,No,DSL,Yes,No,No,No,No,No,No
6101-IMRMM,6,Yes,Month-to-month,No,Mailed check,94.5,575.45,Male,0,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes
8118-TJAFG,9,Yes,Month-to-month,Yes,Electronic check,101.5,906.85,Male,0,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,No
5429-LWCMV,12,Yes,Month-to-month,Yes,Electronic check,89.15,1057.55,Female,0,No,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,No
7298-IZWLY,1,Yes,Month-to-month,Yes,Mailed check,19.4,19.4,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9758-MFWGD,48,No,One year,No,Bank transfer (automatic),29.9,1388.75,Female,1,Yes,Yes,No phone service,DSL,No,Yes,No,No,No,No,No
3955-JBZZM,20,Yes,Month-to-month,No,Electronic check,78.8,1641.3,Male,0,No,No,No,Fiber optic,No,No,No,No,Yes,No,No
1268-ASBGA,16,Yes,Month-to-month,Yes,Credit card (automatic),85.35,1375.15,Female,1,Yes,No,Yes,Fiber optic,No,No,No,No,No,Yes,Yes
8943-URTMR,2,Yes,Month-to-month,Yes,Mailed check,79.65,152.7,Female,0,No,No,No,Fiber optic,No,No,No,No,Yes,No,Yes
4815-TUMEQ,10,Yes,One year,Yes,Mailed check,19.3,185.2,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
4713-LZDRV,2,Yes,Month-to-month,Yes,Electronic check,79.6,195.05,Female,1,No,No,No,Fiber optic,No,No,No,No,No,Yes,Yes
9909-IDLEK,20,Yes,Month-to-month,No,Mailed check,96.8,1826.7,Male,0,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,No
4092-OFQZS,20,Yes,One year,No,Mailed check,20.65,417.5,Male,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
1561-BWHIN,19,Yes,One year,No,Mailed check,19.8,344.5,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
4325-NFSKC,19,Yes,Month-to-month,Yes,Electronic check,90.6,1660,Male,1,No,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,Yes
9927-DSWDF,22,Yes,Month-to-month,Yes,Electronic check,104.6,2180.55,Male,0,Yes,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No
9500-LTVBP,35,Yes,Month-to-month,No,Credit card (automatic),80.05,2835.9,Female,0,No,No,Yes,Fiber optic,No,No,No,Yes,No,No,No
7252-NTGSS,1,Yes,Month-to-month,No,Mailed check,45.15,45.15,Female,0,No,No,No,DSL,No,No,No,No,No,No,No
8149-AIQCG,39,Yes,Month-to-month,Yes,Credit card (automatic),73.15,2730.85,Male,0,No,No,Yes,Fiber optic,No,No,No,No,No,No,No
1360-JYXKQ,54,Yes,One year,Yes,Electronic check,99.1,5437.1,Female,1,Yes,No,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,No
2955-PSXOE,1,Yes,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
7762-URZQH,66,Yes,Two year,Yes,Credit card (automatic),106.05,6981.35,Male,0,Yes,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes
0899-WZRSD,56,Yes,Month-to-month,Yes,Mailed check,105.35,5794.45,Male,0,No,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,No
3255-GRXMG,18,Yes,Month-to-month,Yes,Credit card (automatic),45.65,747.2,Male,0,No,Yes,No,DSL,No,No,No,No,No,No,No
4828-FAZPK,16,Yes,Month-to-month,Yes,Credit card (automatic),79.95,1267.95,Female,0,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No
6094-ZIVKX,68,Yes,One year,Yes,Credit card (automatic),54.45,3674.95,Female,0,No,No,No,DSL,Yes,No,Yes,No,No,No,No
6925-BAYGL,53,Yes,Two year,No,Credit card (automatic),25.1,1275.6,Female,1,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
3262-EIDHV,72,Yes,Two year,No,Credit card (automatic),84.7,5893.9,Female,0,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No
7354-OIJLX,9,Yes,Month-to-month,Yes,Electronic check,75.85,724.65,Male,0,No,No,Yes,Fiber optic,No,No,No,No,No,No,No
1376-HHBDV,30,Yes,Month-to-month,Yes,Mailed check,48.8,1536.75,Female,0,No,No,No,DSL,Yes,No,No,No,No,No,No
6907-NZZIJ,36,Yes,Month-to-month,Yes,Electronic check,99.15,3615.6,Female,0,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes
6133-OZILE,18,No,Month-to-month,Yes,Electronic check,35.2,607.3,Female,0,No,No,No phone service,DSL,No,No,Yes,Yes,No,No,No
4135-FRWKJ,55,Yes,One year,No,Electronic check,76.25,4154.55,Female,1,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No
2911-UREFD,39,No,Month-to-month,No,Electronic check,55.9,2184.35,Female,0,Yes,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Yes
3744-ZRRDZ,21,Yes,Month-to-month,Yes,Electronic check,82.35,1852.85,Male,0,No,No,Yes,Fiber optic,No,Yes,No,No,No,No,Yes
5673-TIYIB,2,No,Month-to-month,Yes,Credit card (automatic),40.4,77.15,Male,0,No,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Yes
6551-ZCOTS,33,Yes,One year,Yes,Bank transfer (automatic),24.9,847.8,Male,1,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
7191-ADRGF,44,No,Two year,No,Bank transfer (automatic),54.3,2390.45,Male,0,Yes,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,No
5018-LXQQG,30,Yes,Month-to-month,No,Bank transfer (automatic),66.3,1923.5,Female,0,Yes,Yes,No,DSL,Yes,No,No,Yes,No,Yes,No
6892-BOGQE,71,Yes,Two year,Yes,Bank transfer (automatic),20.9,1493.2,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
1602-IJQQE,4,Yes,Month-to-month,No,Electronic check,75.35,338.1,Female,0,No,No,Yes,Fiber optic,No,No,No,No,No,No,Yes
4628-WQCQQ,35,Yes,One year,Yes,Electronic check,85.15,3030.6,Male,0,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Yes
1746-TGTWV,1,Yes,Month-to-month,No,Credit card (automatic),75.35,75.35,Male,0,Yes,No,No,Fiber optic,No,No,Yes,No,No,No,No
5995-SNNEW,23,Yes,Month-to-month,Yes,Electronic check,104.45,2184.85,Male,1,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No
8050-WYBND,22,No,One year,Yes,Credit card (automatic),49.45,1031.4,Female,0,No,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,No
2821-WARNZ,49,Yes,One year,No,Credit card (automatic),19.45,921.3,Female,0,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
4879-GZLFH,42,Yes,Month-to-month,Yes,Electronic check,92.15,3875.4,Female,0,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,No
1644-IRKSF,33,Yes,One year,Yes,Electronic check,93.8,3124.5,Female,0,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes
8314-HTWVE,7,Yes,Two year,No,Mailed check,19.85,144.15,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9402-ROUMJ,67,Yes,One year,Yes,Bank transfer (automatic),100.25,6689,Female,0,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,No
2507-QZPQS,15,Yes,Month-to-month,No,Electronic check,95.7,1451.1,Male,0,No,No,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,No
7159-NOKYQ,67,Yes,Two year,Yes,Electronic check,93.15,6368.2,Male,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,No
5707-ZMDJP,53,Yes,Two year,Yes,Mailed check,69.7,3729.6,Male,0,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,No
8779-YIQQA,21,Yes,One year,No,Mailed check,19.8,350.1,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
7136-IHZJA,40,Yes,Month-to-month,Yes,Mailed check,71.35,2847.2,Female,0,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,No
8966-OIQHG,22,Yes,One year,No,Bank transfer (automatic),20.75,452.35,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
7074-STDCN,39,No,Month-to-month,Yes,Electronic check,40.6,1494.5,Male,0,No,No,No phone service,DSL,No,No,No,Yes,No,Yes,No
3705-PSNGL,45,Yes,One year,Yes,Electronic check,20.4,930.45,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
8739-QOTTN,2,Yes,Month-to-month,No,Mailed check,20.35,41.85,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
1399-OUPJN,57,Yes,Two year,No,Bank transfer (automatic),19.75,1272.05,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
0277-BKSQP,8,Yes,Month-to-month,Yes,Electronic check,54.4,475.1,Male,0,Yes,Yes,No,DSL,No,No,No,No,Yes,No,No
6502-HCJTI,7,Yes,Month-to-month,Yes,Credit card (automatic),94.7,673.1,Male,1,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes
2606-RMDHZ,6,No,Month-to-month,Yes,Credit card (automatic),30.5,208.7,Male,0,No,No,No phone service,DSL,No,Yes,No,No,No,No,Yes
5774-XZTQC,7,Yes,Month-to-month,No,Mailed check,20.45,150.75,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
2676-SSLTO,49,Yes,Two year,Yes,Bank transfer (automatic),66.15,3199,Male,0,No,No,Yes,DSL,No,No,No,Yes,Yes,No,No
6266-QHOJZ,65,Yes,One year,Yes,Electronic check,89.85,5844.65,Female,0,No,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,No
7269-JISCY,55,Yes,One year,No,Bank transfer (automatic),45.05,2462.6,Female,0,No,No,No,DSL,No,No,No,No,No,No,No
0363-SVHYR,71,Yes,Two year,No,Bank transfer (automatic),86.85,6263.8,Male,0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No
8547-NSBBO,35,Yes,Month-to-month,Yes,Mailed check,96.75,3403.4,Male,0,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,No
8258-GSTJK,3,Yes,Month-to-month,Yes,Electronic check,77,237.75,Male,1,No,No,Yes,Fiber optic,No,No,No,No,No,No,Yes
6861-OKBCE,11,Yes,Month-to-month,No,Credit card (automatic),20.1,221.35,Female,0,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
9940-RHLFB,1,Yes,Month-to-month,No,Electronic check,75.3,75.3,Female,0,No,No,No,Fiber optic,No,No,Yes,No,No,No,Yes
6591-QGOYB,17,Yes,Month-to-month,Yes,Bank transfer (automatic),106.65,1672.1,Male,0,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No
9070-BCKQP,72,Yes,Two year,Yes,Credit card (automatic),110.15,7881.2,Female,0,Yes,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No
6421-SZVEM,28,Yes,One year,Yes,Bank transfer (automatic),82.85,2320.8,Female,0,Yes,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,No
1328-EUZHC,18,Yes,Two year,No,Mailed check,20.1,370.5,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
2995-UPRYS,40,Yes,One year,Yes,Credit card (automatic),99.2,4062.2,Female,1,Yes,No,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes
8878-RYUKI,52,Yes,Month-to-month,Yes,Electronic check,59.45,3043.7,Female,0,No,No,No,DSL,No,No,Yes,No,No,Yes,No
9633-DENPU,47,Yes,Month-to-month,Yes,Bank transfer (automatic),58.6,2723.4,Female,0,Yes,No,No,DSL,No,Yes,No,No,Yes,No,No
7811-JIVPF,23,Yes,Month-to-month,No,Credit card (automatic),49.7,1081.25,Female,0,No,No,No,DSL,No,No,Yes,No,No,No,No
7113-HIPFI,66,Yes,Two year,No,Mailed check,65.85,4097.05,Male,0,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,No
8541-QVFKM,8,Yes,Month-to-month,Yes,Electronic check,73.5,632.2,Female,0,No,No,Yes,Fiber optic,No,No,No,No,No,No,No
6686-YPGHK,47,Yes,Month-to-month,No,Mailed check,85.5,4042.3,Male,1,No,No,No,Fiber optic,Yes,No,No,No,No,Yes,Yes
1383-EZRWL,7,Yes,Month-to-month,No,Mailed check,20.05,164.85,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
9258-CNWAC,71,Yes,Two year,No,Credit card (automatic),113.65,8166.8,Female,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No
5371-VYLSX,50,Yes,Month-to-month,Yes,Electronic check,83.4,4113.7,Female,1,No,No,Yes,Fiber optic,Yes,Yes,No,No,No,No,No
6374-AFWOX,46,Yes,Two year,No,Mailed check,65.65,3047.15,Male,0,Yes,No,No,DSL,Yes,Yes,Yes,Yes,No,No,No
4759-TRPLW,1,Yes,Month-to-month,No,Electronic check,70.4,70.4,Male,0,No,No,No,Fiber optic,No,No,No,No,No,No,Yes
5317-FLPJF,66,No,Two year,Yes,Bank transfer (automatic),61.35,4193.4,Female,0,No,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,No
7621-VPNET,42,Yes,Month-to-month,Yes,Credit card (automatic),85.9,3729.75,Female,0,Yes,No,Yes,Fiber optic,No,No,Yes,Yes,No,No,No
6034-YMTOB,5,Yes,Month-to-month,Yes,Mailed check,75.65,399.45,Female,0,No,No,No,Fiber optic,No,No,No,Yes,No,No,No
8563-IIOXK,7,Yes,One year,Yes,Electronic check,49.75,331.3,Male,0,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Yes
4903-CNOZC,29,Yes,One year,No,Credit card (automatic),70.9,1964.6,Male,0,No,No,Yes,DSL,No,Yes,Yes,No,No,Yes,No
4353-HYOJD,27,Yes,Month-to-month,No,Mailed check,49.85,1336.15,Female,0,Yes,Yes,No,DSL,No,Yes,No,No,No,No,No
8020-BWHYL,15,Yes,Month-to-month,Yes,Credit card (automatic),75.3,1147.45,Female,1,No,No,No,Fiber optic,No,Yes,No,No,No,No,Yes
7267-FRMJW,25,Yes,Two year,No,Mailed check,20.1,486.05,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
2982-VPSGI,11,Yes,Month-to-month,Yes,Electronic check,94,1078.9,Female,0,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes
4188-FRABG,57,Yes,Month-to-month,Yes,Electronic check,103.05,5925.75,Male,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No
8199-ZLLSA,67,Yes,One year,Yes,Bank transfer (automatic),118.35,7804.15,Male,0,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes
4128-ETESU,47,Yes,Month-to-month,No,Electronic check,99.7,4747.2,Female,1,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No
0620-DLSLK,13,Yes,Month-to-month,Yes,Mailed check,81.9,1028.9,Female,0,No,No,No,Fiber optic,No,No,No,No,Yes,No,No
4625-EWPTF,8,No,Month-to-month,Yes,Electronic check,30.45,226.45,Male,0,No,No,No phone service,DSL,Yes,No,No,No,No,No,Yes
5980-NOPLP,44,Yes,Month-to-month,Yes,Electronic check,96.1,4364.1,Female,0,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes
3850-OKINF,71,Yes,One year,Yes,Electronic check,66.2,4692.55,Male,0,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No,No
6892-XPFPU,24,Yes,Month-to-month,Yes,Electronic check,104.25,2433.9,Male,1,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes
8010-EZLOU,15,Yes,Month-to-month,Yes,Electronic check,80.2,1217.25,Male,1,No,No,Yes,Fiber optic,No,Yes,No,No,No,No,Yes
1156-ZFYDO,1,Yes,Month-to-month,No,Electronic check,19.75,19.75,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
3295-YVUSR,2,Yes,Month-to-month,Yes,Mailed check,72.6,154.3,Male,1,No,No,Yes,Fiber optic,No,No,No,No,No,No,No
8016-NCFVO,55,Yes,Month-to-month,Yes,Electronic check,116.5,6382.55,Male,1,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No
4119-ZYPZY,71,Yes,Two year,Yes,Electronic check,106.8,7623.2,Male,1,No,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,No
5549-ZGHFB,50,Yes,Two year,No,Mailed check,24.95,1261.45,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
7577-SWIFR,1,Yes,Month-to-month,Yes,Electronic check,89.25,89.25,Male,0,No,No,No,Fiber optic,No,No,No,No,Yes,Yes,No
0303-WMMRN,5,Yes,Month-to-month,Yes,Mailed check,19.25,86.05,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
6408-OTUBZ,66,Yes,One year,Yes,Bank transfer (automatic),104.55,6779.05,Female,0,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No
5204-HMGYF,49,Yes,One year,Yes,Mailed check,87.2,4345,Female,0,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No
1078-TDCRN,3,No,Month-to-month,Yes,Electronic check,30.75,82.85,Female,1,Yes,No,No phone service,DSL,No,Yes,No,No,No,No,No
3727-OVPRY,66,Yes,One year,Yes,Credit card (automatic),25.7,1714.55,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
3797-FKOGQ,11,Yes,Month-to-month,No,Electronic check,86.2,893.2,Male,0,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,No
7622-NXQZR,28,No,Month-to-month,Yes,Credit card (automatic),30.1,810.85,Male,0,No,No,No phone service,DSL,No,No,No,Yes,No,No,No
6196-HBOBZ,65,Yes,Two year,Yes,Electronic check,99.35,6347.55,Male,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,No
3970-XGJDU,62,Yes,Two year,Yes,Credit card (automatic),19.2,1123.65,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
